estimating workload which takes just one milisecond
end estimation
2	9	1
2	11	2
2	12	3
2	14	4
2	16	5
2	17	6
2	48	7
2	49	8
2	51	9
2	52	10
2	53	11
2	55	12
2	56	13
2	91	14
2	92	15
2	93	16
2	95	17
2	96	18
2	129	19
2	130	20
2	131	21
2	133	22
2	134	23
2	136	24
2	151	25
2	153	26
2	154	27
2	156	28
2	186	29
2	188	30
2	189	31
2	191	32
2	192	33
2	194	34
2	195	35
2	197	36
2	198	37
2	230	38
2	231	39
2	233	40
2	234	41
2	236	42
2	259	43
2	260	44
2	262	45
2	263	46
2	265	47
2	299	48
2	300	49
2	301	50
2	303	51
2	304	52
2	306	53
2	333	54
2	335	55
2	336	56
2	338	57
2	339	58
2	341	59
2	343	60
2	344	61
2	345	62
2	347	63
2	395	64
2	396	65
2	398	66
2	399	67
2	400	68
2	402	69
2	403	70
2	405	71
2	407	72
2	408	73
2	449	74
2	450	75
2	451	76
2	453	77
2	455	78
2	488	79
2	490	80
2	491	81
2	493	82
2	494	83
2	496	84
2	528	85
2	530	86
2	531	87
2	533	88
2	534	89
2	536	90
2	537	91
2	559	92
2	561	93
2	562	94
2	564	95
2	565	96
2	566	97
2	600	98
2	601	99
2	603	100
3	1	1
3	3	2
3	4	3
3	6	4
3	7	5
3	37	6
3	39	7
3	41	8
3	42	9
3	44	10
3	45	11
3	77	12
3	78	13
3	80	14
3	81	15
3	83	16
3	85	17
3	86	18
3	119	19
3	120	20
3	122	21
3	123	22
3	125	23
3	126	24
3	127	25
3	158	26
3	160	27
3	161	28
3	163	29
3	165	30
3	166	31
3	200	32
3	201	33
3	203	34
3	204	35
3	206	36
3	237	37
3	239	38
3	240	39
3	242	40
3	243	41
3	245	42
3	246	43
3	247	44
3	277	45
3	279	46
3	281	47
3	282	48
3	316	49
3	318	50
3	319	51
3	321	52
3	322	53
3	324	54
3	325	55
3	327	56
3	368	57
3	370	58
3	371	59
3	373	60
3	374	61
3	375	62
3	377	63
3	409	64
3	410	65
3	412	66
3	413	67
3	415	68
3	416	69
3	438	70
3	439	71
3	441	72
3	442	73
3	444	74
3	445	75
3	447	76
3	478	77
3	479	78
3	481	79
3	483	80
3	484	81
3	485	82
3	487	83
3	517	84
3	518	85
3	520	86
3	521	87
3	523	88
3	524	89
3	526	90
3	527	91
3	567	92
3	569	93
3	570	94
3	572	95
3	573	96
3	575	97
3	576	98
3	604	99
3	606	100
0	30	1
0	32	2
0	33	3
0	35	4
0	36	5
0	59	6
0	61	7
0	62	8
0	64	9
0	65	10
0	67	11
0	88	12
0	89	13
0	108	14
0	109	15
0	111	16
0	112	17
0	114	18
0	116	19
0	117	20
0	147	21
0	149	22
0	151	23
0	168	24
0	170	25
0	172	26
0	173	27
0	175	28
0	176	29
0	208	30
0	209	31
0	211	32
0	218	33
0	219	34
0	221	35
0	223	36
0	224	37
0	226	38
0	227	39
0	228	40
0	268	41
0	269	42
0	271	43
0	272	44
0	309	45
0	310	46
0	312	47
0	313	48
0	314	49
0	316	50
0	330	51
0	331	52
0	333	53
0	350	54
0	351	55
0	352	56
0	354	57
0	356	58
0	379	59
0	380	60
0	382	61
0	383	62
0	384	63
0	386	64
0	417	65
0	419	66
0	420	67
0	422	68
0	423	69
0	425	70
0	426	71
0	427	72
0	468	73
0	469	74
0	470	75
0	472	76
0	474	77
0	475	78
0	477	79
0	509	80
0	510	81
0	512	82
0	513	83
0	515	84
0	539	85
0	540	86
0	541	87
0	543	88
0	544	89
0	545	90
0	547	91
0	578	92
0	580	93
0	581	94
0	583	95
0	584	96
0	585	97
0	607	98
0	609	99
0	610	100
1	19	1
1	20	2
1	22	3
1	23	4
1	25	5
1	26	6
1	28	7
1	68	8
1	70	9
1	71	10
1	72	11
1	74	12
1	76	13
1	99	14
1	100	15
1	102	16
1	103	17
1	105	18
1	106	19
1	137	20
1	139	21
1	140	22
1	141	23
1	143	24
1	144	25
1	146	26
1	178	27
1	179	28
1	181	29
1	182	30
1	183	31
1	185	32
1	212	33
1	213	34
1	215	35
1	249	36
1	251	37
1	252	38
1	253	39
1	255	40
1	256	41
1	273	42
1	274	43
1	276	44
1	284	45
1	286	46
1	287	47
1	289	48
1	291	49
1	292	50
1	294	51
1	295	52
1	297	53
1	357	54
1	358	55
1	360	56
1	362	57
1	363	58
1	365	59
1	366	60
1	387	61
1	388	62
1	390	63
1	391	64
1	393	65
1	428	66
1	430	67
1	432	68
1	433	69
1	434	70
1	436	71
1	456	72
1	457	73
1	459	74
1	460	75
1	462	76
1	463	77
1	465	78
1	466	79
1	498	80
1	500	81
1	501	82
1	503	83
1	505	84
1	506	85
1	549	86
1	550	87
1	552	88
1	553	89
1	555	90
1	556	91
1	558	92
1	588	93
1	590	94
1	592	95
1	593	96
1	595	97
1	596	98
1	598	99
1	611	100
